case,cost,type,skin,rarity,wear,ST,price,min_val,max_val,odds,site,update,return,return_p
2021 Mirage Case,1.99,MAC-10,Sienna Damask,1,bs,0,0.67,51506,60305,8.8,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.3199999999999998,-66.33165829145729
2021 Mirage Case,1.99,MAG-7,Navy Sheen,1,mw,0,0.67,42086,51505,9.42,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.3199999999999998,-66.33165829145729
2021 Mirage Case,1.99,MAG-7,Navy Sheen,1,ft,0,0.69,60306,68125,7.82,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.3,-65.32663316582915
2021 Mirage Case,1.99,MAG-7,Navy Sheen,1,bs,0,0.64,1,11027,11.027,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.35,-67.8391959798995
2021 Mirage Case,1.99,P250,Drought,1,fn,0,0.7,80671,85687,5.017,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.29,-64.82412060301507
2021 Mirage Case,1.99,PP-Bizon,Anolis,1,fn,0,0.69,74862,80670,5.809,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.3,-65.32663316582915
2021 Mirage Case,1.99,SSG 08,Prey,1,fn,0,0.69,68126,74861,6.736,https://skin.club/en/cases/open/2021_mirage_collection,6 days ago,-1.3,-65.32663316582915
2021 Train Case,3.0,MAC-10,Propaganda,5,fn,0,49.96,99709,99826,0.118,https://skin.club/en/cases/open/2021_train_collection,6 days ago,46.96,1565.3333333333333
2021 Train Case,3.0,MAC-10,Propaganda,5,mw,0,43.56,99333,99468,0.136,https://skin.club/en/cases/open/2021_train_collection,6 days ago,40.56,1352.0000000000002
2021 Train Case,3.0,MAC-10,Propaganda,5,ft,0,36.93,98717,98878,0.162,https://skin.club/en/cases/open/2021_train_collection,6 days ago,33.93,1131.0
2021 Train Case,3.0,MAC-10,Propaganda,5,bs,0,32.99,98535,98716,0.182,https://skin.club/en/cases/open/2021_train_collection,6 days ago,29.990000000000002,999.6666666666667
2021 Train Case,3.0,FAMAS,Meltdown,5,fn,0,48.26,99469,99590,0.122,https://skin.club/en/cases/open/2021_train_collection,6 days ago,45.26,1508.6666666666665
2021 Train Case,3.0,FAMAS,Meltdown,5,mw,0,42.07,99192,99332,0.141,https://skin.club/en/cases/open/2021_train_collection,6 days ago,39.07,1302.3333333333333
2021 Train Case,3.0,FAMAS,Meltdown,5,ft,0,37.13,98879,99038,0.16,https://skin.club/en/cases/open/2021_train_collection,6 days ago,34.13,1137.6666666666667
2021 Train Case,3.0,USP-S,Whiteout,5,mw,0,60.38,99827,99923,0.097,https://skin.club/en/cases/open/2021_train_collection,6 days ago,57.38,1912.666666666667
2021 Train Case,3.0,USP-S,Whiteout,5,ft,0,38.74,99039,99191,0.153,https://skin.club/en/cases/open/2021_train_collection,6 days ago,35.74,1191.3333333333335
2021 Train Case,3.0,M4A4,The Coalition,6,mw,0,76.81,99924,100000,0.077,https://skin.club/en/cases/open/2021_train_collection,6 days ago,73.81,2460.3333333333335
2021 Train Case,3.0,M4A4,The Coalition,6,ww,0,13.95,98084,98534,0.451,https://skin.club/en/cases/open/2021_train_collection,6 days ago,10.95,364.99999999999994
2021 Train Case,3.0,Glock-18,Gamma Doppler,6,ft,0,49.86,99591,99708,0.118,https://skin.club/en/cases/open/2021_train_collection,6 days ago,46.86,1562.0
2021 Train Case,3.0,MP5-SD,Autumn Twilly,4,fn,0,9.24,97383,98083,0.701,https://skin.club/en/cases/open/2021_train_collection,6 days ago,6.24,208.0
2021 Train Case,3.0,MP5-SD,Autumn Twilly,4,mw,0,6.98,95493,96459,0.967,https://skin.club/en/cases/open/2021_train_collection,6 days ago,3.9800000000000004,132.66666666666666
2021 Train Case,3.0,MP5-SD,Autumn Twilly,4,ft,0,5.27,86298,87886,1.589,https://skin.club/en/cases/open/2021_train_collection,6 days ago,2.2699999999999996,75.66666666666666
2021 Train Case,3.0,AWP,POP AWP,4,mw,0,7.17,96460,97382,0.923,https://skin.club/en/cases/open/2021_train_collection,6 days ago,4.17,139.0
2021 Train Case,3.0,AWP,POP AWP,4,ft,0,5.77,93257,94465,1.209,https://skin.club/en/cases/open/2021_train_collection,6 days ago,2.7699999999999996,92.33333333333331
2021 Train Case,3.0,AWP,POP AWP,4,ww,0,5.66,92009,93256,1.248,https://skin.club/en/cases/open/2021_train_collection,6 days ago,2.66,88.66666666666669
2021 Train Case,3.0,Nova,Red Quartz,4,mw,0,6.69,94466,95492,1.027,https://skin.club/en/cases/open/2021_train_collection,6 days ago,3.6900000000000004,123.0
2021 Train Case,3.0,Nova,Red Quartz,4,ft,0,5.54,89373,90727,1.355,https://skin.club/en/cases/open/2021_train_collection,6 days ago,2.54,84.66666666666666
2021 Train Case,3.0,Desert Eagle,Sputnik,3,fn,0,2.79,83175,86297,3.123,https://skin.club/en/cases/open/2021_train_collection,6 days ago,-0.20999999999999996,-7.0
2021 Train Case,3.0,Desert Eagle,Sputnik,3,mw,0,1.74,67813,74188,6.376,https://skin.club/en/cases/open/2021_train_collection,6 days ago,-1.26,-42.00000000000001
2021 Train Case,3.0,Desert Eagle,Sputnik,3,ft,0,1.37,50966,60515,9.55,https://skin.club/en/cases/open/2021_train_collection,6 days ago,-1.63,-54.33333333333333
2021 Train Case,3.0,CZ75-Auto,Syndicate,4,ft,0,5.64,90728,92008,1.281,https://skin.club/en/cases/open/2021_train_collection,6 days ago,2.6399999999999997,88.0
2021 Train Case,3.0,P2000,Space Race,4,bs,0,5.31,87887,89372,1.486,https://skin.club/en/cases/open/2021_train_collection,6 days ago,2.3099999999999996,76.99999999999997
2021 Train Case,3.0,AUG,Amber Fade,3,fn,0,1.74,60516,67812,7.297,https://skin.club/en/cases/open/2021_train_collection,6 days ago,-1.26,-42.00000000000001
